,Unnamed: 0,Date,Solar0,Solar1,Solar2,Solar3,Solar4,Solar5,Time,olympic_solar,oakleigh_solar,moorabbin_solar
145460,145460,2020-08-27,39.65,11.43,10.38,9.66,6.43,35.0,02:30:00,13.1,13.3,13.1
145461,145461,2020-08-27,37.83,11.04,10.02,9.37,6.16,33.86,02:45:00,13.1,13.3,13.1
145462,145462,2020-08-27,36.02,10.65,9.93,9.07,5.89,32.73,03:00:00,13.1,13.3,13.1
145463,145463,2020-08-27,35.96,10.71,9.78,9.11,5.88,32.11,03:15:00,13.1,13.3,13.1
145464,145464,2020-08-27,36.15,10.76,9.91,9.14,5.87,32.7,03:30:00,13.1,13.3,13.1
145465,145465,2020-08-27,35.26,10.56,9.8,9.03,5.7,31.51,03:45:00,13.1,13.3,13.1
145466,145466,2020-08-27,36.36,10.37,9.86,9.06,5.53,32.6,04:00:00,13.1,13.3,13.1
145467,145467,2020-08-27,31.13,9.52,8.44,7.94,4.98,30.56,04:15:00,13.1,13.3,13.1
145468,145468,2020-08-27,28.88,8.66,8.06,7.69,4.43,28.54,04:30:00,13.1,13.3,13.1
145469,145469,2020-08-27,24.95,8.21,7.0,6.79,4.12,25.13,04:45:00,13.1,13.3,13.1
145470,145470,2020-08-27,24.4,7.76,6.73,6.59,3.79,25.05,05:00:00,13.1,13.3,13.1
145471,145471,2020-08-27,21.58,5.94,6.03,6.04,2.86,22.88,05:15:00,13.1,13.3,13.1
145472,145472,2020-08-27,11.38,4.11,3.31,3.38,1.93,12.29,05:30:00,13.1,13.3,13.1
145473,145473,2020-08-27,13.32,3.66,3.87,4.0,1.73,15.54,05:45:00,13.1,13.3,13.1
145474,145474,2020-08-27,8.88,3.21,2.53,2.77,1.54,11.17,06:00:00,13.1,13.3,13.1
145475,145475,2020-08-27,8.85,1.68,2.47,2.74,0.81,8.64,06:15:00,13.1,13.3,13.1
145476,145476,2020-08-27,0.71,0.15,0.19,0.17,0.07,0.62,06:30:00,13.1,13.3,13.1
145477,145477,2020-08-27,0.47,0.17,0.14,0.13,0.08,0.45,06:45:00,13.1,13.3,13.1
145478,145478,2020-08-27,0.56,0.19,0.15,0.15,0.09,0.52,07:00:00,13.1,13.3,13.1
145479,145479,2020-08-27,1.17,0.12,0.29,0.29,0.05,0.93,07:15:00,13.1,13.3,13.1
145480,145480,2020-08-27,0.24,0.04,0.07,0.06,0.02,0.24,07:30:00,13.1,13.3,13.1
145481,145481,2020-08-27,0.06,0.02,0.01,0.01,0.01,0.06,07:45:00,13.1,13.3,13.1
145482,145482,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,08:00:00,13.1,13.3,13.1
145483,145483,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,08:15:00,13.1,13.3,13.1
145484,145484,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,08:30:00,13.1,13.3,13.1
145485,145485,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,08:45:00,13.1,13.3,13.1
145486,145486,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,09:00:00,13.1,13.3,13.1
145487,145487,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,09:15:00,13.1,13.3,13.1
145488,145488,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,09:30:00,13.1,13.3,13.1
145489,145489,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,09:45:00,13.1,13.3,13.1
145490,145490,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,10:00:00,13.1,13.3,13.1
145491,145491,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,10:15:00,13.1,13.3,13.1
145492,145492,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,10:30:00,13.1,13.3,13.1
145493,145493,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,10:45:00,13.1,13.3,13.1
145494,145494,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,11:00:00,13.1,13.3,13.1
145495,145495,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,11:15:00,13.1,13.3,13.1
145496,145496,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,11:30:00,13.1,13.3,13.1
145497,145497,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,11:45:00,13.1,13.3,13.1
145498,145498,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,12:00:00,13.1,13.3,13.1
145499,145499,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,12:15:00,13.1,13.3,13.1
145500,145500,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,12:30:00,13.1,13.3,13.1
145501,145501,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,12:45:00,13.1,13.3,13.1
145502,145502,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,13:00:00,13.1,13.3,13.1
145503,145503,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,13:15:00,13.1,13.3,13.1
145504,145504,2020-08-27,0.03,0.0,0.0,0.0,0.0,0.0,13:30:00,13.1,13.3,13.1
145505,145505,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,13:45:00,13.1,13.3,13.1
145506,145506,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,14:00:00,13.1,13.3,13.1
145507,145507,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,14:15:00,13.1,13.3,13.1
145508,145508,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,14:30:00,13.1,13.3,13.1
145509,145509,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,14:45:00,13.1,13.3,13.1
145510,145510,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,15:00:00,13.1,13.3,13.1
145511,145511,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,15:15:00,13.1,13.3,13.1
145512,145512,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,15:30:00,13.1,13.3,13.1
145513,145513,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,15:45:00,13.1,13.3,13.1
145514,145514,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,16:00:00,13.1,13.3,13.1
145515,145515,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,16:15:00,13.1,13.3,13.1
145516,145516,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,16:30:00,13.1,13.3,13.1
145517,145517,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,16:45:00,13.1,13.3,13.1
145518,145518,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,17:00:00,13.1,13.3,13.1
145519,145519,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,17:15:00,13.1,13.3,13.1
145520,145520,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,17:30:00,13.1,13.3,13.1
145521,145521,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,17:45:00,13.1,13.3,13.1
145522,145522,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,18:00:00,13.1,13.3,13.1
145523,145523,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,18:15:00,13.1,13.3,13.1
145524,145524,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,18:30:00,13.1,13.3,13.1
145525,145525,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,18:45:00,13.1,13.3,13.1
145526,145526,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,19:00:00,13.1,13.3,13.1
145527,145527,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,19:15:00,13.1,13.3,13.1
145528,145528,2020-08-27,0.02,0.0,0.0,0.0,0.0,0.0,19:30:00,13.1,13.3,13.1
145529,145529,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,19:45:00,13.1,13.3,13.1
145530,145530,2020-08-27,0.01,0.0,0.0,0.0,0.0,0.0,20:00:00,13.1,13.3,13.1
145531,145531,2020-08-27,0.03,0.01,0.01,0.0,0.0,0.03,20:15:00,13.1,13.3,13.1
145532,145532,2020-08-27,0.05,0.02,0.01,0.01,0.01,0.06,20:30:00,13.1,13.3,13.1
145533,145533,2020-08-27,0.85,0.24,0.21,0.18,0.14,0.75,20:45:00,13.1,13.3,13.1
145534,145534,2020-08-27,1.66,0.47,0.41,0.36,0.27,1.44,21:00:00,13.1,13.3,13.1
145535,145535,2020-08-27,2.36,0.65,0.58,0.52,0.37,1.93,21:15:00,13.1,13.3,13.1
145536,145536,2020-08-27,3.04,0.82,0.75,0.69,0.47,2.42,21:30:00,13.1,13.3,13.1
145537,145537,2020-08-27,5.45,1.4,1.26,1.1,0.87,5.19,21:45:00,13.1,13.3,13.1
145538,145538,2020-08-27,7.87,1.99,1.77,1.51,1.28,7.97,22:00:00,13.1,13.3,13.1
145539,145539,2020-08-27,10.64,2.71,2.41,2.04,1.71,10.31,22:15:00,13.1,13.3,13.1
145540,145540,2020-08-27,13.4,3.44,3.05,2.58,2.13,12.6,22:30:00,13.1,13.3,13.1
145541,145541,2020-08-27,14.31,3.44,3.29,2.86,2.08,12.6,22:45:00,13.1,13.3,13.1
145542,145542,2020-08-27,13.32,3.44,3.2,2.94,2.04,11.38,23:00:00,13.1,13.3,13.1
145543,145543,2020-08-27,17.55,4.55,4.14,3.8,2.72,15.78,23:15:00,13.1,13.3,13.1
145544,145544,2020-08-27,21.79,5.66,5.08,4.66,3.4,20.17,23:30:00,13.1,13.3,13.1
145545,145545,2020-08-27,25.84,6.73,6.06,5.61,4.04,23.9,23:45:00,13.1,13.3,13.1
145546,145546,2020-08-28,30.38,7.81,7.24,6.76,4.68,26.65,00:00:00,15.1,15.0,15.1
145547,145547,2020-08-28,32.53,8.57,7.67,7.11,5.1,28.93,00:15:00,15.1,15.0,15.1
145548,145548,2020-08-28,35.16,9.34,8.29,7.66,5.51,31.21,00:30:00,15.1,15.0,15.1
145549,145549,2020-08-28,35.46,9.66,8.5,7.92,5.65,31.69,00:45:00,15.1,15.0,15.1
145550,145550,2020-08-28,35.76,9.99,8.71,8.18,5.78,32.17,01:00:00,15.1,15.0,15.1
145551,145551,2020-08-28,36.23,10.29,9.17,8.65,5.95,32.08,01:15:00,15.1,15.0,15.1
145552,145552,2020-08-28,36.7,10.6,9.63,9.13,6.12,31.98,01:30:00,15.1,15.0,15.1
145553,145553,2020-08-28,38.86,10.91,9.74,9.15,6.09,33.86,01:45:00,15.1,15.0,15.1
145554,145554,2020-08-28,37.18,11.22,9.86,9.18,6.07,31.73,02:00:00,15.1,15.0,15.1
145555,145555,2020-08-28,37.9,11.09,9.93,9.32,6.13,33.3,02:15:00,15.1,15.0,15.1
145556,145556,2020-08-28,38.31,10.96,10.01,9.31,6.21,34.29,02:30:00,15.1,15.0,15.1
145557,145557,2020-08-28,37.39,10.84,9.89,9.22,6.1,33.65,02:45:00,15.1,15.0,15.1
145558,145558,2020-08-28,36.34,10.71,9.77,9.12,6.0,33.32,03:00:00,15.1,15.0,15.1
145559,145559,2020-08-28,35.59,10.48,9.56,8.92,5.81,32.8,03:15:00,15.1,15.0,15.1
145560,145560,2020-08-28,34.22,10.25,9.36,8.69,5.63,32.07,03:30:00,15.1,15.0,15.1
145561,145561,2020-08-28,33.22,9.95,9.09,8.46,5.37,31.04,03:45:00,15.1,15.0,15.1
145562,145562,2020-08-28,31.61,9.64,8.85,8.04,5.09,29.88,04:00:00,15.1,15.0,15.1
145563,145563,2020-08-28,29.92,9.15,8.17,7.62,4.78,28.76,04:15:00,15.1,15.0,15.1
145564,145564,2020-08-28,27.43,8.66,7.68,7.29,4.46,26.63,04:30:00,15.1,15.0,15.1
145565,145565,2020-08-28,25.74,8.11,7.2,6.73,4.1,25.57,04:45:00,15.1,15.0,15.1
145566,145566,2020-08-28,23.81,7.56,6.38,6.44,3.73,24.13,05:00:00,15.1,15.0,15.1
145567,145567,2020-08-28,19.54,6.89,5.64,5.66,3.31,21.06,05:15:00,15.1,15.0,15.1
145568,145568,2020-08-28,17.84,6.21,5.19,5.3,2.89,20.25,05:30:00,15.1,15.0,15.1
145569,145569,2020-08-28,15.13,5.38,4.15,4.45,2.44,17.97,05:45:00,15.1,15.0,15.1
145570,145570,2020-08-28,10.55,4.54,3.65,4.14,1.99,14.19,06:00:00,15.1,15.0,15.1
145571,145571,2020-08-28,8.17,3.45,2.95,3.46,1.54,12.2,06:15:00,15.1,15.0,15.1
145572,145572,2020-08-28,5.38,2.37,2.1,2.51,1.1,9.23,06:30:00,15.1,15.0,15.1
145573,145573,2020-08-28,3.53,1.6,1.42,1.69,0.74,6.39,06:45:00,15.1,15.0,15.1
145574,145574,2020-08-28,2.0,0.82,0.87,1.09,0.38,3.13,07:00:00,15.1,15.0,15.1
145575,145575,2020-08-28,1.22,0.48,0.44,0.51,0.22,1.66,07:15:00,15.1,15.0,15.1
145576,145576,2020-08-28,0.64,0.13,0.18,0.17,0.06,0.75,07:30:00,15.1,15.0,15.1
145577,145577,2020-08-28,0.16,0.07,0.05,0.05,0.03,0.21,07:45:00,15.1,15.0,15.1
145578,145578,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,08:00:00,15.1,15.0,15.1
145579,145579,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,08:15:00,15.1,15.0,15.1
145580,145580,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,08:30:00,15.1,15.0,15.1
145581,145581,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,08:45:00,15.1,15.0,15.1
145582,145582,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,09:00:00,15.1,15.0,15.1
145583,145583,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,09:15:00,15.1,15.0,15.1
145584,145584,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,09:30:00,15.1,15.0,15.1
145585,145585,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,09:45:00,15.1,15.0,15.1
145586,145586,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,10:00:00,15.1,15.0,15.1
145587,145587,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,10:15:00,15.1,15.0,15.1
145588,145588,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,10:30:00,15.1,15.0,15.1
145589,145589,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,10:45:00,15.1,15.0,15.1
145590,145590,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,11:00:00,15.1,15.0,15.1
145591,145591,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,11:15:00,15.1,15.0,15.1
145592,145592,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,11:30:00,15.1,15.0,15.1
145593,145593,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,11:45:00,15.1,15.0,15.1
145594,145594,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,12:00:00,15.1,15.0,15.1
145595,145595,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,12:15:00,15.1,15.0,15.1
145596,145596,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,12:30:00,15.1,15.0,15.1
145597,145597,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,12:45:00,15.1,15.0,15.1
145598,145598,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,13:00:00,15.1,15.0,15.1
145599,145599,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,13:15:00,15.1,15.0,15.1
145600,145600,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,13:30:00,15.1,15.0,15.1
145601,145601,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,13:45:00,15.1,15.0,15.1
145602,145602,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,14:00:00,15.1,15.0,15.1
145603,145603,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,14:15:00,15.1,15.0,15.1
145604,145604,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,14:30:00,15.1,15.0,15.1
145605,145605,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,14:45:00,15.1,15.0,15.1
145606,145606,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,15:00:00,15.1,15.0,15.1
145607,145607,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,15:15:00,15.1,15.0,15.1
145608,145608,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,15:30:00,15.1,15.0,15.1
145609,145609,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,15:45:00,15.1,15.0,15.1
145610,145610,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,16:00:00,15.1,15.0,15.1
145611,145611,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,16:15:00,15.1,15.0,15.1
145612,145612,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,16:30:00,15.1,15.0,15.1
145613,145613,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,16:45:00,15.1,15.0,15.1
145614,145614,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,17:00:00,15.1,15.0,15.1
145615,145615,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,17:15:00,15.1,15.0,15.1
145616,145616,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,17:30:00,15.1,15.0,15.1
145617,145617,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,17:45:00,15.1,15.0,15.1
145618,145618,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,18:00:00,15.1,15.0,15.1
145619,145619,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,18:15:00,15.1,15.0,15.1
145620,145620,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,18:30:00,15.1,15.0,15.1
145621,145621,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,18:45:00,15.1,15.0,15.1
145622,145622,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,19:00:00,15.1,15.0,15.1
145623,145623,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,19:15:00,15.1,15.0,15.1
145624,145624,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,19:30:00,15.1,15.0,15.1
145625,145625,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,19:45:00,15.1,15.0,15.1
145626,145626,2020-08-28,0.01,0.0,0.0,0.0,0.0,0.0,20:00:00,15.1,15.0,15.1
145627,145627,2020-08-28,0.05,0.02,0.01,0.01,0.01,0.06,20:15:00,15.1,15.0,15.1
145628,145628,2020-08-28,0.09,0.04,0.02,0.01,0.01,0.11,20:30:00,15.1,15.0,15.1
145629,145629,2020-08-28,0.64,0.2,0.18,0.12,0.15,0.93,20:45:00,15.1,15.0,15.1
145630,145630,2020-08-28,1.19,0.37,0.34,0.23,0.28,1.74,21:00:00,15.1,15.0,15.1
145631,145631,2020-08-28,2.62,0.84,0.71,0.48,0.64,3.43,21:15:00,15.1,15.0,15.1
145632,145632,2020-08-28,4.05,1.31,1.07,0.74,1.0,5.13,21:30:00,15.1,15.0,15.1
145633,145633,2020-08-28,7.03,1.99,1.75,1.25,1.51,9.05,21:45:00,15.1,15.0,15.1
145634,145634,2020-08-28,10.01,2.67,2.42,1.75,2.02,12.96,22:00:00,15.1,15.0,15.1
145635,145635,2020-08-28,13.86,3.47,3.14,2.46,2.49,15.98,22:15:00,15.1,15.0,15.1
145636,145636,2020-08-28,17.71,4.26,3.86,3.17,2.95,19.0,22:30:00,15.1,15.0,15.1
145637,145637,2020-08-28,20.75,5.14,4.62,3.91,3.42,21.32,22:45:00,15.1,15.0,15.1
145638,145638,2020-08-28,23.79,6.03,5.38,4.66,3.89,23.63,23:00:00,15.1,15.0,15.1
145639,145639,2020-08-28,26.6,6.81,6.05,5.36,4.28,25.66,23:15:00,15.1,15.0,15.1
145640,145640,2020-08-28,29.41,7.59,6.72,6.07,4.67,27.68,23:30:00,15.1,15.0,15.1
145641,145641,2020-08-28,31.59,8.21,7.29,6.64,5.01,29.24,23:45:00,15.1,15.0,15.1
145642,145642,2020-08-29,33.77,8.83,7.87,7.21,5.36,30.79,00:00:00,15.6,15.5,15.5
145643,145643,2020-08-29,35.45,9.38,8.34,7.68,5.64,31.84,00:15:00,15.6,15.5,15.5
145644,145644,2020-08-29,37.12,9.93,8.81,8.15,5.92,32.88,00:30:00,15.6,15.5,15.5
145645,145645,2020-08-29,38.21,10.35,9.17,8.52,6.1,33.6,00:45:00,15.6,15.5,15.5
145646,145646,2020-08-29,39.3,10.77,9.52,8.88,6.29,34.32,01:00:00,15.6,15.5,15.5
145647,145647,2020-08-29,39.91,11.02,9.79,9.15,6.35,34.62,01:15:00,15.6,15.5,15.5
145648,145648,2020-08-29,40.53,11.27,10.05,9.41,6.42,34.98,01:30:00,15.6,15.5,15.5
145649,145649,2020-08-29,40.57,11.37,10.2,9.55,6.45,35.14,01:45:00,15.6,15.5,15.5
145650,145650,2020-08-29,40.61,11.48,10.34,9.69,6.48,35.34,02:00:00,15.6,15.5,15.5
145651,145651,2020-08-29,40.19,11.48,10.39,9.73,6.48,35.55,02:15:00,15.6,15.5,15.5
145652,145652,2020-08-29,39.73,11.47,10.45,9.77,6.47,35.35,02:30:00,15.6,15.5,15.5
145653,145653,2020-08-29,39.32,11.36,10.34,9.67,6.36,35.33,02:45:00,15.6,15.5,15.5
145654,145654,2020-08-29,38.26,11.25,10.24,9.57,6.25,34.93,03:00:00,15.6,15.5,15.5
145655,145655,2020-08-29,37.18,10.98,9.98,9.34,6.05,34.11,03:15:00,15.6,15.5,15.5
145656,145656,2020-08-29,35.86,10.71,9.74,9.12,5.86,33.61,03:30:00,15.6,15.5,15.5
145657,145657,2020-08-29,34.55,10.36,9.41,8.8,5.56,32.65,03:45:00,15.6,15.5,15.5
145658,145658,2020-08-29,32.85,9.99,9.05,8.43,5.27,31.49,04:00:00,15.6,15.5,15.5
145659,145659,2020-08-29,31.15,9.53,8.58,7.96,4.96,30.13,04:15:00,15.6,15.5,15.5
145660,145660,2020-08-29,28.93,9.06,8.08,7.69,4.66,28.78,04:30:00,15.6,15.5,15.5
145661,145661,2020-08-29,26.74,8.47,7.46,7.19,4.27,26.77,04:45:00,15.6,15.5,15.5
145662,145662,2020-08-29,24.59,7.89,6.89,6.73,3.88,25.07,05:00:00,15.6,15.5,15.5
145663,145663,2020-08-29,21.88,7.19,6.22,6.2,3.45,23.2,05:15:00,15.6,15.5,15.5
145664,145664,2020-08-29,18.78,6.49,5.39,5.57,3.02,21.24,05:30:00,15.6,15.5,15.5
145665,145665,2020-08-29,15.75,5.62,4.71,4.96,2.54,18.91,05:45:00,15.6,15.5,15.5
145666,145666,2020-08-29,11.57,4.75,3.82,4.21,2.06,15.43,06:00:00,15.6,15.5,15.5
145667,145667,2020-08-29,8.56,3.61,2.86,3.36,1.6,12.71,06:15:00,15.6,15.5,15.5
145668,145668,2020-08-29,5.49,2.48,2.1,2.55,1.14,9.7,06:30:00,15.6,15.5,15.5
145669,145669,2020-08-29,3.58,1.67,1.36,1.65,0.76,6.56,06:45:00,15.6,15.5,15.5
145670,145670,2020-08-29,1.88,0.87,0.83,0.99,0.39,3.1,07:00:00,15.6,15.5,15.5
145671,145671,2020-08-29,1.06,0.5,0.43,0.55,0.22,1.72,07:15:00,15.6,15.5,15.5
145672,145672,2020-08-29,0.48,0.13,0.18,0.17,0.06,0.79,07:30:00,15.6,15.5,15.5
145673,145673,2020-08-29,0.13,0.07,0.05,0.05,0.03,0.24,07:45:00,15.6,15.5,15.5
145674,145674,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,08:00:00,15.6,15.5,15.5
145675,145675,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,08:15:00,15.6,15.5,15.5
145676,145676,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,08:30:00,15.6,15.5,15.5
145677,145677,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,08:45:00,15.6,15.5,15.5
145678,145678,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,09:00:00,15.6,15.5,15.5
145679,145679,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,09:15:00,15.6,15.5,15.5
145680,145680,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,09:30:00,15.6,15.5,15.5
145681,145681,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,09:45:00,15.6,15.5,15.5
145682,145682,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,10:00:00,15.6,15.5,15.5
145683,145683,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,10:15:00,15.6,15.5,15.5
145684,145684,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,10:30:00,15.6,15.5,15.5
145685,145685,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,10:45:00,15.6,15.5,15.5
145686,145686,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,11:00:00,15.6,15.5,15.5
145687,145687,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,11:15:00,15.6,15.5,15.5
145688,145688,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,11:30:00,15.6,15.5,15.5
145689,145689,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,11:45:00,15.6,15.5,15.5
145690,145690,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,12:00:00,15.6,15.5,15.5
145691,145691,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,12:15:00,15.6,15.5,15.5
145692,145692,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,12:30:00,15.6,15.5,15.5
145693,145693,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,12:45:00,15.6,15.5,15.5
145694,145694,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,13:00:00,15.6,15.5,15.5
145695,145695,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,13:15:00,15.6,15.5,15.5
145696,145696,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,13:30:00,15.6,15.5,15.5
145697,145697,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,13:45:00,15.6,15.5,15.5
145698,145698,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,14:00:00,15.6,15.5,15.5
145699,145699,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,14:15:00,15.6,15.5,15.5
145700,145700,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,14:30:00,15.6,15.5,15.5
145701,145701,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,14:45:00,15.6,15.5,15.5
145702,145702,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,15:00:00,15.6,15.5,15.5
145703,145703,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,15:15:00,15.6,15.5,15.5
145704,145704,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,15:30:00,15.6,15.5,15.5
145705,145705,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,15:45:00,15.6,15.5,15.5
145706,145706,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,16:00:00,15.6,15.5,15.5
145707,145707,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,16:15:00,15.6,15.5,15.5
145708,145708,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,16:30:00,15.6,15.5,15.5
145709,145709,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,16:45:00,15.6,15.5,15.5
145710,145710,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,17:00:00,15.6,15.5,15.5
145711,145711,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,17:15:00,15.6,15.5,15.5
145712,145712,2020-08-29,0.01,0.0,0.0,0.0,0.0,0.0,17:30:00,15.6,15.5,15.5
