,Unnamed: 0,Date,Time,DateTime,Solar0,Solar1,Solar2,Solar3,Solar4,Solar5,olympic_solar,oakleigh_solar,moorabbin_solar
13719,147321,2020-09-15,11:45:00,2020-09-15 11:45:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13720,147322,2020-09-15,12:00:00,2020-09-15 12:00:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13721,147323,2020-09-15,12:15:00,2020-09-15 12:15:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13722,147324,2020-09-15,12:30:00,2020-09-15 12:30:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13723,147325,2020-09-15,12:45:00,2020-09-15 12:45:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13724,147326,2020-09-15,13:00:00,2020-09-15 13:00:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13725,147327,2020-09-15,13:15:00,2020-09-15 13:15:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13726,147328,2020-09-15,13:30:00,2020-09-15 13:30:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13727,147329,2020-09-15,13:45:00,2020-09-15 13:45:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13728,147330,2020-09-15,14:00:00,2020-09-15 14:00:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13729,147331,2020-09-15,14:15:00,2020-09-15 14:15:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13730,147332,2020-09-15,14:30:00,2020-09-15 14:30:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13731,147333,2020-09-15,14:45:00,2020-09-15 14:45:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13732,147334,2020-09-15,15:00:00,2020-09-15 15:00:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13733,147335,2020-09-15,15:15:00,2020-09-15 15:15:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13734,147336,2020-09-15,15:30:00,2020-09-15 15:30:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13735,147337,2020-09-15,15:45:00,2020-09-15 15:45:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13736,147338,2020-09-15,16:00:00,2020-09-15 16:00:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13737,147339,2020-09-15,16:15:00,2020-09-15 16:15:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13738,147340,2020-09-15,16:30:00,2020-09-15 16:30:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13739,147341,2020-09-15,16:45:00,2020-09-15 16:45:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13740,147342,2020-09-15,17:00:00,2020-09-15 17:00:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13741,147343,2020-09-15,17:15:00,2020-09-15 17:15:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13742,147344,2020-09-15,17:30:00,2020-09-15 17:30:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13743,147345,2020-09-15,17:45:00,2020-09-15 17:45:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13744,147346,2020-09-15,18:00:00,2020-09-15 18:00:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13745,147347,2020-09-15,18:15:00,2020-09-15 18:15:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13746,147348,2020-09-15,18:30:00,2020-09-15 18:30:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13747,147349,2020-09-15,18:45:00,2020-09-15 18:45:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13748,147350,2020-09-15,19:00:00,2020-09-15 19:00:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13749,147351,2020-09-15,19:15:00,2020-09-15 19:15:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13750,147352,2020-09-15,19:30:00,2020-09-15 19:30:00,0.01,0.0,0.0,0.0,0.0,0.0,18.3,18.5,18.6
13751,147353,2020-09-15,19:45:00,2020-09-15 19:45:00,0.01,0.01,0.0,0.0,0.0,0.01,18.3,18.5,18.6
13752,147354,2020-09-15,20:00:00,2020-09-15 20:00:00,0.02,0.01,0.01,0.0,0.0,0.03,18.3,18.5,18.6
13753,147355,2020-09-15,20:15:00,2020-09-15 20:15:00,0.37,0.12,0.1,0.08,0.06,0.36,18.3,18.5,18.6
13754,147356,2020-09-15,20:30:00,2020-09-15 20:30:00,0.71,0.23,0.2,0.17,0.12,0.7,18.3,18.5,18.6
13755,147357,2020-09-15,20:45:00,2020-09-15 20:45:00,2.81,0.7,0.64,0.48,0.49,2.79,18.3,18.5,18.6
13756,147358,2020-09-15,21:00:00,2020-09-15 21:00:00,4.9,1.17,1.07,0.8,0.86,4.88,18.3,18.5,18.6
13757,147359,2020-09-15,21:15:00,2020-09-15 21:15:00,8.82,2.0,1.86,1.37,1.47,8.37,18.3,18.5,18.6
13758,147360,2020-09-15,21:30:00,2020-09-15 21:30:00,12.74,2.83,2.64,1.95,2.08,11.87,18.3,18.5,18.6
13759,147361,2020-09-15,21:45:00,2020-09-15 21:45:00,14.56,3.29,3.11,2.4,2.33,13.52,18.3,18.5,18.6
13760,147362,2020-09-15,22:00:00,2020-09-15 22:00:00,16.38,3.73,3.58,2.85,2.6,15.17,18.3,18.5,18.6
13761,147363,2020-09-15,22:15:00,2020-09-15 22:15:00,19.39,4.55,4.33,3.62,3.07,17.52,18.3,18.5,18.6
13762,147364,2020-09-15,22:30:00,2020-09-15 22:30:00,22.41,5.38,5.09,4.38,3.55,19.88,18.3,18.5,18.6
13763,147365,2020-09-15,22:45:00,2020-09-15 22:45:00,23.81,5.82,5.47,4.8,3.79,20.84,18.3,18.5,18.6
13764,147366,2020-09-15,23:00:00,2020-09-15 23:00:00,25.2,6.26,5.85,5.23,4.03,21.81,18.3,18.5,18.6
13765,147367,2020-09-15,23:15:00,2020-09-15 23:15:00,28.72,7.21,6.69,6.01,4.61,25.14,18.3,18.5,18.6
13766,147368,2020-09-15,23:30:00,2020-09-15 23:30:00,32.24,8.16,7.54,6.79,5.18,28.48,18.3,18.5,18.6
13767,147369,2020-09-15,23:45:00,2020-09-15 23:45:00,35.92,9.19,8.54,7.7,5.79,31.15,18.3,18.5,18.6
13768,147370,2020-09-16,00:00:00,2020-09-16 00:00:00,39.6,10.22,9.55,8.61,6.39,33.83,17.4,17.1,16.5
13769,147371,2020-09-16,00:15:00,2020-09-16 00:15:00,39.74,10.5,9.74,8.81,6.43,33.69,17.4,17.1,16.5
13770,147372,2020-09-16,00:30:00,2020-09-16 00:30:00,40.16,10.77,9.92,9.01,6.46,34.44,17.4,17.1,16.5
13771,147373,2020-09-16,00:45:00,2020-09-16 00:45:00,39.79,10.8,9.97,9.06,6.42,33.43,17.4,17.1,16.5
13772,147374,2020-09-16,01:00:00,2020-09-16 01:00:00,39.69,10.84,10.03,9.11,6.38,33.31,17.4,17.1,16.5
13773,147375,2020-09-16,01:15:00,2020-09-16 01:15:00,43.61,11.46,10.99,9.99,6.75,36.71,17.4,17.1,16.5
13774,147376,2020-09-16,01:30:00,2020-09-16 01:30:00,44.58,12.09,11.6,10.31,7.12,36.19,17.4,17.1,16.5
13775,147377,2020-09-16,01:45:00,2020-09-16 01:45:00,44.86,11.38,11.67,10.37,6.6,36.67,17.4,17.1,16.5
13776,147378,2020-09-16,02:00:00,2020-09-16 02:00:00,37.62,10.68,9.94,9.04,6.07,31.64,17.4,17.1,16.5
13777,147379,2020-09-16,02:15:00,2020-09-16 02:15:00,40.07,10.68,10.34,9.34,6.05,34.05,17.4,17.1,16.5
13778,147380,2020-09-16,02:30:00,2020-09-16 02:30:00,37.4,10.68,10.05,9.13,6.04,31.8,17.4,17.1,16.5
13779,147381,2020-09-16,02:45:00,2020-09-16 02:45:00,41.36,10.85,10.93,9.81,6.18,35.49,17.4,17.1,16.5
13780,147382,2020-09-16,03:00:00,2020-09-16 03:00:00,38.83,11.03,10.56,9.57,6.32,33.74,17.4,17.1,16.5
13781,147383,2020-09-16,03:15:00,2020-09-16 03:15:00,38.34,10.57,10.37,9.43,5.96,33.22,17.4,17.1,16.5
13782,147384,2020-09-16,03:30:00,2020-09-16 03:30:00,36.26,10.11,9.79,9.11,5.61,31.24,17.4,17.1,16.5
13783,147385,2020-09-16,03:45:00,2020-09-16 03:45:00,33.63,10.03,9.32,8.69,5.46,29.73,17.4,17.1,16.5
13784,147386,2020-09-16,04:00:00,2020-09-16 04:00:00,32.84,9.95,9.14,8.6,5.32,30.2,17.4,17.1,16.5
13785,147387,2020-09-16,04:15:00,2020-09-16 04:15:00,29.58,9.02,8.87,8.35,4.79,26.96,17.4,17.1,16.5
13786,147388,2020-09-16,04:30:00,2020-09-16 04:30:00,30.68,8.08,8.07,7.76,4.26,28.22,17.4,17.1,16.5
13787,147389,2020-09-16,04:45:00,2020-09-16 04:45:00,21.67,6.01,5.5,5.24,3.21,19.33,17.4,17.1,16.5
13788,147390,2020-09-16,05:00:00,2020-09-16 05:00:00,15.93,3.94,3.91,3.87,2.16,12.09,17.4,17.1,16.5
13789,147391,2020-09-16,05:15:00,2020-09-16 05:15:00,12.68,3.53,3.31,3.13,1.95,9.86,17.4,17.1,16.5
13790,147392,2020-09-16,05:30:00,2020-09-16 05:30:00,11.82,3.12,3.06,2.89,1.74,9.14,17.4,17.1,16.5
13791,147393,2020-09-16,05:45:00,2020-09-16 05:45:00,10.73,2.78,2.75,2.62,1.55,8.2,17.4,17.1,16.5
13792,147394,2020-09-16,06:00:00,2020-09-16 06:00:00,10.78,2.44,2.75,2.59,1.35,8.27,17.4,17.1,16.5
13793,147395,2020-09-16,06:15:00,2020-09-16 06:15:00,7.41,2.04,1.91,1.81,1.13,5.71,17.4,17.1,16.5
13794,147396,2020-09-16,06:30:00,2020-09-16 06:30:00,5.94,1.65,1.53,1.46,0.91,4.56,17.4,17.1,16.5
13795,147397,2020-09-16,06:45:00,2020-09-16 06:45:00,6.0,1.4,1.52,1.48,0.71,4.55,17.4,17.1,16.5
13796,147398,2020-09-16,07:00:00,2020-09-16 07:00:00,3.56,1.15,1.19,1.43,0.51,4.28,17.4,17.1,16.5
13797,147399,2020-09-16,07:15:00,2020-09-16 07:15:00,1.63,0.7,0.59,0.69,0.31,2.06,17.4,17.1,16.5
13798,147400,2020-09-16,07:30:00,2020-09-16 07:30:00,1.11,0.25,0.31,0.32,0.12,1.0,17.4,17.1,16.5
13799,147401,2020-09-16,07:45:00,2020-09-16 07:45:00,0.38,0.13,0.12,0.12,0.06,0.39,17.4,17.1,16.5
13800,147402,2020-09-16,08:00:00,2020-09-16 08:00:00,0.03,0.01,0.01,0.01,0.0,0.05,17.4,17.1,16.5
13801,147403,2020-09-16,08:15:00,2020-09-16 08:15:00,0.01,0.01,0.0,0.0,0.0,0.02,17.4,17.1,16.5
13802,147404,2020-09-16,08:30:00,2020-09-16 08:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13803,147405,2020-09-16,08:45:00,2020-09-16 08:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13804,147406,2020-09-16,09:00:00,2020-09-16 09:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13805,147407,2020-09-16,09:15:00,2020-09-16 09:15:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13806,147408,2020-09-16,09:30:00,2020-09-16 09:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13807,147409,2020-09-16,09:45:00,2020-09-16 09:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13808,147410,2020-09-16,10:00:00,2020-09-16 10:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13809,147411,2020-09-16,10:15:00,2020-09-16 10:15:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13810,147412,2020-09-16,10:30:00,2020-09-16 10:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13811,147413,2020-09-16,10:45:00,2020-09-16 10:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13812,147414,2020-09-16,11:00:00,2020-09-16 11:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13813,147415,2020-09-16,11:15:00,2020-09-16 11:15:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13814,147416,2020-09-16,11:30:00,2020-09-16 11:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13815,147417,2020-09-16,11:45:00,2020-09-16 11:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13816,147418,2020-09-16,12:00:00,2020-09-16 12:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13817,147419,2020-09-16,12:15:00,2020-09-16 12:15:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13818,147420,2020-09-16,12:30:00,2020-09-16 12:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13819,147421,2020-09-16,12:45:00,2020-09-16 12:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13820,147422,2020-09-16,13:00:00,2020-09-16 13:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13821,147423,2020-09-16,13:15:00,2020-09-16 13:15:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13822,147424,2020-09-16,13:30:00,2020-09-16 13:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13823,147425,2020-09-16,13:45:00,2020-09-16 13:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13824,147426,2020-09-16,14:00:00,2020-09-16 14:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13825,147427,2020-09-16,14:15:00,2020-09-16 14:15:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13826,147428,2020-09-16,14:30:00,2020-09-16 14:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13827,147429,2020-09-16,14:45:00,2020-09-16 14:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13828,147430,2020-09-16,15:00:00,2020-09-16 15:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13829,147431,2020-09-16,15:15:00,2020-09-16 15:15:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13830,147432,2020-09-16,15:30:00,2020-09-16 15:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13831,147433,2020-09-16,15:45:00,2020-09-16 15:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13832,147434,2020-09-16,16:00:00,2020-09-16 16:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13833,147435,2020-09-16,16:15:00,2020-09-16 16:15:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13834,147436,2020-09-16,16:30:00,2020-09-16 16:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13835,147437,2020-09-16,16:45:00,2020-09-16 16:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13836,147438,2020-09-16,17:00:00,2020-09-16 17:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13837,147439,2020-09-16,17:15:00,2020-09-16 17:15:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13838,147440,2020-09-16,17:30:00,2020-09-16 17:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13839,147441,2020-09-16,17:45:00,2020-09-16 17:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13840,147442,2020-09-16,18:00:00,2020-09-16 18:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13841,147443,2020-09-16,18:15:00,2020-09-16 18:15:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13842,147444,2020-09-16,18:30:00,2020-09-16 18:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13843,147445,2020-09-16,18:45:00,2020-09-16 18:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13844,147446,2020-09-16,19:00:00,2020-09-16 19:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13845,147447,2020-09-16,19:15:00,2020-09-16 19:15:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13846,147448,2020-09-16,19:30:00,2020-09-16 19:30:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13847,147449,2020-09-16,19:45:00,2020-09-16 19:45:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13848,147450,2020-09-16,20:00:00,2020-09-16 20:00:00,0.01,0.0,0.0,0.0,0.0,0.0,17.4,17.1,16.5
13849,147451,2020-09-16,20:15:00,2020-09-16 20:15:00,0.12,0.04,0.03,0.03,0.02,0.11,17.4,17.1,16.5
13850,147452,2020-09-16,20:30:00,2020-09-16 20:30:00,0.22,0.09,0.07,0.06,0.04,0.21,17.4,17.1,16.5
13851,147453,2020-09-16,20:45:00,2020-09-16 20:45:00,0.57,0.19,0.16,0.14,0.09,0.48,17.4,17.1,16.5
13852,147454,2020-09-16,21:00:00,2020-09-16 21:00:00,0.92,0.29,0.26,0.23,0.14,0.74,17.4,17.1,16.5
13853,147455,2020-09-16,21:15:00,2020-09-16 21:15:00,1.28,0.38,0.34,0.3,0.2,0.97,17.4,17.1,16.5
13854,147456,2020-09-16,21:30:00,2020-09-16 21:30:00,1.56,0.46,0.42,0.39,0.24,1.21,17.4,17.1,16.5
13855,147457,2020-09-16,21:45:00,2020-09-16 21:45:00,1.99,0.57,0.52,0.47,0.3,1.52,17.4,17.1,16.5
13856,147458,2020-09-16,22:00:00,2020-09-16 22:00:00,2.51,0.68,0.64,0.59,0.36,1.83,17.4,17.1,16.5
13857,147459,2020-09-16,22:15:00,2020-09-16 22:15:00,4.73,1.27,1.15,1.04,0.69,3.4,17.4,17.1,16.5
13858,147460,2020-09-16,22:30:00,2020-09-16 22:30:00,7.04,1.85,1.68,1.52,1.01,4.96,17.4,17.1,16.5
13859,147461,2020-09-16,22:45:00,2020-09-16 22:45:00,10.99,2.82,2.52,2.33,1.54,8.56,17.4,17.1,16.5
13860,147462,2020-09-16,23:00:00,2020-09-16 23:00:00,14.94,3.79,3.36,3.14,2.08,12.15,17.4,17.1,16.5
13861,147463,2020-09-16,23:15:00,2020-09-16 23:15:00,20.06,5.22,4.75,4.34,2.98,16.16,17.4,17.1,16.5
13862,147464,2020-09-16,23:30:00,2020-09-16 23:30:00,25.79,6.66,6.15,5.54,3.88,18.82,17.4,17.1,16.5
13863,147465,2020-09-16,23:45:00,2020-09-16 23:45:00,24.38,5.29,6.07,4.66,3.05,19.36,17.4,17.1,16.5
13864,147466,2020-09-17,00:00:00,2020-09-17 00:00:00,16.62,3.92,4.23,3.86,2.22,12.66,9.4,10.3,10.9
13865,147467,2020-09-17,00:15:00,2020-09-17 00:15:00,12.86,3.49,3.3,3.08,1.98,9.82,9.4,10.3,10.9
13866,147468,2020-09-17,00:30:00,2020-09-17 00:30:00,11.43,3.05,2.9,2.71,1.73,8.63,9.4,10.3,10.9
13867,147469,2020-09-17,00:45:00,2020-09-17 00:45:00,11.82,3.05,2.97,2.77,1.72,8.82,9.4,10.3,10.9
13868,147470,2020-09-17,01:00:00,2020-09-17 01:00:00,11.27,3.06,2.9,2.71,1.72,8.36,9.4,10.3,10.9
13869,147471,2020-09-17,01:15:00,2020-09-17 01:15:00,12.8,3.48,3.29,3.07,1.94,9.57,9.4,10.3,10.9
13870,147472,2020-09-17,01:30:00,2020-09-17 01:30:00,15.25,3.9,3.88,3.64,2.17,11.46,9.4,10.3,10.9
13871,147473,2020-09-17,01:45:00,2020-09-17 01:45:00,13.4,3.29,3.35,3.13,1.82,9.89,9.4,10.3,10.9
13872,147474,2020-09-17,02:00:00,2020-09-17 02:00:00,9.57,2.67,2.48,2.3,1.46,7.11,9.4,10.3,10.9
13873,147475,2020-09-17,02:15:00,2020-09-17 02:15:00,11.38,3.07,2.92,2.73,1.71,8.7,9.4,10.3,10.9
13874,147476,2020-09-17,02:30:00,2020-09-17 02:30:00,14.4,3.46,3.95,3.5,1.97,10.7,9.4,10.3,10.9
13875,147477,2020-09-17,02:45:00,2020-09-17 02:45:00,14.37,3.84,3.66,3.42,2.16,10.96,9.4,10.3,10.9
13876,147478,2020-09-17,03:00:00,2020-09-17 03:00:00,18.29,4.22,4.61,4.24,2.35,13.51,9.4,10.3,10.9
13877,147479,2020-09-17,03:15:00,2020-09-17 03:15:00,16.39,4.43,4.2,3.92,2.49,12.53,9.4,10.3,10.9
13878,147480,2020-09-17,03:30:00,2020-09-17 03:30:00,17.23,4.64,4.43,4.16,2.62,13.42,9.4,10.3,10.9
13879,147481,2020-09-17,03:45:00,2020-09-17 03:45:00,21.24,6.12,5.7,5.3,3.32,16.96,9.4,10.3,10.9
13880,147482,2020-09-17,04:00:00,2020-09-17 04:00:00,27.53,7.61,7.37,7.03,4.01,24.06,9.4,10.3,10.9
13881,147483,2020-09-17,04:15:00,2020-09-17 04:15:00,22.52,5.08,6.29,5.74,2.74,17.11,9.4,10.3,10.9
13882,147484,2020-09-17,04:30:00,2020-09-17 04:30:00,9.74,2.56,2.46,2.33,1.46,7.52,9.4,10.3,10.9
13883,147485,2020-09-17,04:45:00,2020-09-17 04:45:00,13.12,3.41,3.28,3.11,1.96,10.25,9.4,10.3,10.9
13884,147486,2020-09-17,05:00:00,2020-09-17 05:00:00,19.95,4.25,4.85,4.64,2.46,16.47,9.4,10.3,10.9
13885,147487,2020-09-17,05:15:00,2020-09-17 05:15:00,13.43,3.53,3.38,3.22,2.02,10.61,9.4,10.3,10.9
13886,147488,2020-09-17,05:30:00,2020-09-17 05:30:00,10.35,2.81,2.67,2.54,1.58,8.23,9.4,10.3,10.9
13887,147489,2020-09-17,05:45:00,2020-09-17 05:45:00,10.77,2.3,2.74,2.62,1.28,8.22,9.4,10.3,10.9
13888,147490,2020-09-17,06:00:00,2020-09-17 06:00:00,6.48,1.79,1.67,1.61,0.98,5.28,9.4,10.3,10.9
13889,147491,2020-09-17,06:15:00,2020-09-17 06:15:00,6.38,1.81,1.68,1.63,0.98,5.22,9.4,10.3,10.9
13890,147492,2020-09-17,06:30:00,2020-09-17 06:30:00,6.91,1.83,1.78,1.73,0.99,5.53,9.4,10.3,10.9
13891,147493,2020-09-17,06:45:00,2020-09-17 06:45:00,6.08,1.36,1.57,1.51,0.73,4.65,9.4,10.3,10.9
13892,147494,2020-09-17,07:00:00,2020-09-17 07:00:00,4.09,0.88,1.05,0.99,0.47,3.05,9.4,10.3,10.9
13893,147495,2020-09-17,07:15:00,2020-09-17 07:15:00,2.39,0.62,0.6,0.56,0.33,1.73,9.4,10.3,10.9
13894,147496,2020-09-17,07:30:00,2020-09-17 07:30:00,2.01,0.35,0.49,0.46,0.18,1.41,9.4,10.3,10.9
13895,147497,2020-09-17,07:45:00,2020-09-17 07:45:00,0.74,0.18,0.19,0.17,0.1,0.55,9.4,10.3,10.9
13896,147498,2020-09-17,08:00:00,2020-09-17 08:00:00,0.04,0.01,0.01,0.01,0.01,0.05,9.4,10.3,10.9
13897,147499,2020-09-17,08:15:00,2020-09-17 08:15:00,0.02,0.01,0.0,0.0,0.0,0.01,9.4,10.3,10.9
13898,147500,2020-09-17,08:30:00,2020-09-17 08:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13899,147501,2020-09-17,08:45:00,2020-09-17 08:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13900,147502,2020-09-17,09:00:00,2020-09-17 09:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13901,147503,2020-09-17,09:15:00,2020-09-17 09:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13902,147504,2020-09-17,09:30:00,2020-09-17 09:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13903,147505,2020-09-17,09:45:00,2020-09-17 09:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13904,147506,2020-09-17,10:00:00,2020-09-17 10:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13905,147507,2020-09-17,10:15:00,2020-09-17 10:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13906,147508,2020-09-17,10:30:00,2020-09-17 10:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13907,147509,2020-09-17,10:45:00,2020-09-17 10:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13908,147510,2020-09-17,11:00:00,2020-09-17 11:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13909,147511,2020-09-17,11:15:00,2020-09-17 11:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13910,147512,2020-09-17,11:30:00,2020-09-17 11:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13911,147513,2020-09-17,11:45:00,2020-09-17 11:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13912,147514,2020-09-17,12:00:00,2020-09-17 12:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13913,147515,2020-09-17,12:15:00,2020-09-17 12:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13914,147516,2020-09-17,12:30:00,2020-09-17 12:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13915,147517,2020-09-17,12:45:00,2020-09-17 12:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13916,147518,2020-09-17,13:00:00,2020-09-17 13:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13917,147519,2020-09-17,13:15:00,2020-09-17 13:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13918,147520,2020-09-17,13:30:00,2020-09-17 13:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13919,147521,2020-09-17,13:45:00,2020-09-17 13:45:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13920,147522,2020-09-17,14:00:00,2020-09-17 14:00:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13921,147523,2020-09-17,14:15:00,2020-09-17 14:15:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
13922,147524,2020-09-17,14:30:00,2020-09-17 14:30:00,0.01,0.0,0.0,0.0,0.0,0.0,9.4,10.3,10.9
